snapped_at,price,market_cap,total_volume
25-06-2019,11045.55042,1.96E+11,27529761441
26-06-2019,11808.4199,2.10E+11,33544426408
27-06-2019,12996.12434,2.31E+11,56948964491
28-06-2019,11178.683,1.99E+11,49628524363
29-06-2019,12352.19687,2.20E+11,44872003181
30-06-2019,11972.55567,2.13E+11,37724824507
01-07-2019,10888.09718,1.94E+11,34920211165
02-07-2019,10639.04629,1.89E+11,37463414437
03-07-2019,10822.76418,1.92E+11,39264695559
04-07-2019,11975.63739,2.13E+11,39944515602
05-07-2019,11229.60562,2.00E+11,32487315000
06-07-2019,10987.24886,1.96E+11,31349147297
07-07-2019,11279.47638,2.01E+11,28013279881
08-07-2019,11436.43075,2.03E+11,25828700447
09-07-2019,12260.2827,2.18E+11,30917398836
10-07-2019,12544.16726,2.23E+11,35885342263
11-07-2019,12166.39829,2.17E+11,42163626088
12-07-2019,11385.06049,2.02E+11,37061858273
13-07-2019,11804.56279,2.10E+11,30078548880
14-07-2019,11418.51186,2.03E+11,28485045772
15-07-2019,10285.46111,1.83E+11,29857566851
16-07-2019,10911.34516,1.95E+11,37553147017
17-07-2019,9538.827124,1.70E+11,34409824869
18-07-2019,9657.303101,1.72E+11,33328381505
19-07-2019,10636.15573,1.90E+11,34034952895
20-07-2019,10536.56585,1.88E+11,28858600368
21-07-2019,10774.28114,1.91E+11,26163874235
22-07-2019,10607.46356,1.89E+11,22814710058
23-07-2019,10343.31814,1.85E+11,21903683695
24-07-2019,9936.380762,1.77E+11,22986552398
25-07-2019,9799.306313,1.75E+11,33861034799
26-07-2019,9878.231933,1.77E+11,21622492404
27-07-2019,9845.999447,1.76E+11,19942172081
28-07-2019,9447.678401,1.68E+11,21257664351
29-07-2019,9534.755427,1.70E+11,18649152593
30-07-2019,9510.593552,1.69E+11,18424113910
31-07-2019,9568.437452,1.71E+11,20138691741
01-08-2019,10062.99629,1.80E+11,22957330876
02-08-2019,10361.312,1.85E+11,23668036460
03-08-2019,10529.17191,1.88E+11,24128945575
04-08-2019,10791.20052,1.93E+11,22296222953
05-08-2019,10951.59383,1.96E+11,23160251365
06-08-2019,11818.52553,2.11E+11,30944497414
07-08-2019,11510.16415,2.04E+11,31588470768
08-08-2019,11970.65756,2.13E+11,30083670252
09-08-2019,12024.33157,2.14E+11,26678574728
10-08-2019,11852.56161,2.12E+11,26240065035
11-08-2019,11327.84264,2.03E+11,24949094387
12-08-2019,11549.99835,2.06E+11,23042219585
13-08-2019,11381.24136,2.03E+11,19933740546
14-08-2019,10903.65499,1.95E+11,22886684528
15-08-2019,10016.21739,1.79E+11,26620934498
16-08-2019,10295.87714,1.84E+11,31003755662
17-08-2019,10324.9936,1.85E+11,28168163141
18-08-2019,10224.21871,1.83E+11,20998246407
19-08-2019,10309.87244,1.84E+11,19708814223
20-08-2019,10895.97184,1.95E+11,22097997942
21-08-2019,10743.78931,1.92E+11,19460170323
22-08-2019,10124.05821,1.81E+11,22757336326
23-08-2019,10127.78986,1.81E+11,20144228964
24-08-2019,10385.50909,1.88E+11,18313019853
25-08-2019,10145.01248,1.82E+11,21187546608
26-08-2019,10090.06158,1.80E+11,17899166778
27-08-2019,10334.91185,1.85E+11,23392461463
28-08-2019,10167.88939,1.82E+11,20937236587
29-08-2019,9753.487049,1.74E+11,22948105442
30-08-2019,9485.141424,1.70E+11,20461661030
31-08-2019,9588.987502,1.72E+11,16388578394
01-09-2019,9607.289264,1.72E+11,15364904439
02-09-2019,9729.266232,1.74E+11,15003447441
03-09-2019,10323.02266,1.84E+11,20258697359
04-09-2019,10620.16519,1.90E+11,23588848898
05-09-2019,10573.51518,1.89E+11,21198071665
06-09-2019,10570.24994,1.89E+11,18952591605
07-09-2019,10350.74833,1.86E+11,23555216964
08-09-2019,10461.54773,1.87E+11,18658457494
09-09-2019,10404.3339,1.86E+11,16804085431
10-09-2019,10321.93161,1.85E+11,21012460994
11-09-2019,10121.1023,1.81E+11,17425806761
12-09-2019,10150.71002,1.82E+11,19989784061
13-09-2019,10401.31992,1.86E+11,17986804177
14-09-2019,10355.6269,1.86E+11,16650634276
15-09-2019,10349.55196,1.86E+11,16529697331
16-09-2019,10305.67502,1.85E+11,13781855194
17-09-2019,10268.4217,1.84E+11,17580630288
18-09-2019,10203.07105,1.83E+11,17279102873
19-09-2019,10158.85452,1.82E+11,18848349198
20-09-2019,10253.23237,1.84E+11,23532550738
21-09-2019,10178.44257,1.83E+11,17281137872
22-09-2019,9997.199888,1.80E+11,15973816316
23-09-2019,10041.3042,1.80E+11,16268084727
24-09-2019,9699.504938,1.74E+11,17797331462
25-09-2019,8702.713528,1.58E+11,27762368999
26-09-2019,8446.244116,1.52E+11,25000732108
27-09-2019,8098.80982,1.45E+11,22627889544
28-09-2019,8183.482348,1.47E+11,19755414533
29-09-2019,8225.110372,1.48E+11,17936691398
30-09-2019,8064.380983,1.45E+11,16673592220
01-10-2019,8271.290855,1.49E+11,21681424235
02-10-2019,8366.503906,1.50E+11,17832872037
03-10-2019,8350.132163,1.50E+11,17676173879
04-10-2019,8176.354679,1.47E+11,17383555314
05-10-2019,8156.519554,1.47E+11,16931274118
06-10-2019,8140.242484,1.46E+11,16751341178
07-10-2019,7890.23435,1.42E+11,16860212059
08-10-2019,8182.251593,1.47E+11,21702135919
09-10-2019,8180.69113,1.47E+11,19349468269
10-10-2019,8573.060086,1.54E+11,21622617283
11-10-2019,8561.519329,1.54E+11,21307956537
12-10-2019,8277.848351,1.49E+11,22522161254
13-10-2019,8308.470967,1.49E+11,18009645881
14-10-2019,8289.497237,1.49E+11,17006193532
15-10-2019,8347.35035,1.50E+11,17384052861
16-10-2019,8175.863112,1.47E+11,17879549109
17-10-2019,8010.30218,1.44E+11,18700096465
18-10-2019,8079.931459,1.45E+11,17154383747
19-10-2019,7957.314094,1.43E+11,18867966948
20-10-2019,7949.802269,1.43E+11,16704267725
21-10-2019,8208.362622,1.48E+11,18477598770
22-10-2019,8220.918531,1.48E+11,17608633116
23-10-2019,8045.294247,1.45E+11,19789278104
24-10-2019,7468.532532,1.35E+11,23372887463
25-10-2019,7433.915346,1.34E+11,18827850067
26-10-2019,8652.03003,1.55E+11,33573878836
27-10-2019,9217.236032,1.66E+11,49973845767
28-10-2019,9502.020114,1.71E+11,38396780064
29-10-2019,9239.897284,1.66E+11,36102429175
30-10-2019,9407.163351,1.70E+11,32395177165
31-10-2019,9171.874474,1.65E+11,30846909824
01-11-2019,9151.824594,1.65E+11,30452200168
02-11-2019,9233.413802,1.66E+11,28239184319
03-11-2019,9302.834618,1.68E+11,24723381192
04-11-2019,9204.28635,1.66E+11,24204135433
05-11-2019,9378.953914,1.69E+11,30915689706
06-11-2019,9300.373963,1.68E+11,30247351916
07-11-2019,9340.048652,1.68E+11,28787468130
08-11-2019,9221.073785,1.66E+11,27099310470
09-11-2019,8795.896069,1.59E+11,30263888375
10-11-2019,8809.783674,1.59E+11,22726115539
11-11-2019,9043.673292,1.63E+11,24973742613
12-11-2019,8729.917418,1.58E+11,24569575080
13-11-2019,8806.751999,1.59E+11,25677565876
14-11-2019,8770.780825,1.58E+11,22919706604
15-11-2019,8652.025288,1.56E+11,24149531742
16-11-2019,8480.435542,1.53E+11,27102692385
17-11-2019,8496.376959,1.53E+11,21153024163
18-11-2019,8508.499434,1.53E+11,22808991915
19-11-2019,8202.834446,1.48E+11,25563738776
20-11-2019,8138.831605,1.47E+11,24993518394
21-11-2019,8095.865638,1.46E+11,23442272035
22-11-2019,7632.494765,1.38E+11,26390689050
23-11-2019,7293.013949,1.32E+11,39111609334
24-11-2019,7309.689244,1.32E+11,23984198665
25-11-2019,6935.738627,1.26E+11,25073885715
26-11-2019,7118.264883,1.28E+11,34693320000
27-11-2019,7157.684731,1.30E+11,25650766568
28-11-2019,7483.754192,1.35E+11,28972696169
29-11-2019,7438.621769,1.35E+11,22282583661
30-11-2019,7720.865011,1.40E+11,23595242634
01-12-2019,7556.397586,1.37E+11,19070509165
02-12-2019,7405.808479,1.34E+11,22892863740
03-12-2019,7308.982444,1.32E+11,19403364523
04-12-2019,7286.080952,1.32E+11,17246866851
05-12-2019,7209.971417,1.31E+11,24794733347
06-12-2019,7373.782499,1.34E+11,22344057774
07-12-2019,7530.92283,1.36E+11,20930338572
08-12-2019,7493.545155,1.36E+11,17579259211
09-12-2019,7508.315669,1.36E+11,17330633418
10-12-2019,7347.036951,1.33E+11,19646929699
11-12-2019,7233.950487,1.31E+11,19546221322
12-12-2019,7197.426826,1.30E+11,18016936696
13-12-2019,7200.707018,1.30E+11,19829801018
14-12-2019,7247.350277,1.31E+11,18535665729
15-12-2019,7081.740255,1.28E+11,19497758114
16-12-2019,7108.563022,1.29E+11,18896096612
17-12-2019,6901.036915,1.25E+11,22208927989
18-12-2019,6627.162515,1.20E+11,26481385709
19-12-2019,7274.768504,1.31E+11,57308255784
20-12-2019,7152.558692,1.29E+11,23539013331
21-12-2019,7185.43918,1.30E+11,22483207164
22-12-2019,7141.554857,1.29E+11,18632480433
23-12-2019,7488.196175,1.35E+11,24325792144
24-12-2019,7335.207616,1.33E+11,30235862119
25-12-2019,7266.608197,1.31E+11,26519710985
26-12-2019,7204.184876,1.31E+11,23546783551
27-12-2019,7208.489308,1.31E+11,24771695136
28-12-2019,7247.623712,1.31E+11,25893684880
29-12-2019,7307.887523,1.33E+11,21437778062
30-12-2019,7394.029286,1.34E+11,22035194451
31-12-2019,7240.428912,1.31E+11,22320671264
01-01-2020,7195.153895,1.30E+11,21187883711
02-01-2020,7193.754668,1.30E+11,18123516839
03-01-2020,6963.853354,1.26E+11,20313194628
04-01-2020,7300.346935,1.33E+11,31015776262
05-01-2020,7351.377053,1.33E+11,20611640058
06-01-2020,7349.972248,1.33E+11,21929224571
07-01-2020,7734.675516,1.41E+11,28148518762
08-01-2020,8147.415238,1.48E+11,34823187724
09-01-2020,8045.789125,1.46E+11,39971512000
10-01-2020,7832.795644,1.42E+11,29276053441
11-01-2020,8180.51317,1.47E+11,35777298156
12-01-2020,8012.085782,1.46E+11,31504583511
13-01-2020,8171.401185,1.48E+11,27533390876
14-01-2020,8110.647965,1.47E+11,27962176781
15-01-2020,8801.871213,1.59E+11,55384169406
16-01-2020,8820.850106,1.60E+11,48160401007
17-01-2020,8720.919501,1.58E+11,36462155571
18-01-2020,8902.568995,1.62E+11,41671910798
19-01-2020,8906.902675,1.62E+11,36801813632
20-01-2020,8690.38057,1.58E+11,39242297096
21-01-2020,8631.253954,1.57E+11,29527689343
22-01-2020,8724.818623,1.59E+11,27057681780
23-01-2020,8665.436914,1.58E+11,25628542095
24-01-2020,8415.956027,1.53E+11,30696020541
25-01-2020,8432.096676,1.53E+11,30691734305
26-01-2020,8348.665665,1.52E+11,26582198966
27-01-2020,8595.728298,1.56E+11,30241155463
28-01-2020,8879.335549,1.61E+11,39661537340
29-01-2020,9320.805854,1.70E+11,49812761504
30-01-2020,9276.893821,1.69E+11,47273353144
31-01-2020,9509.805136,1.73E+11,51037775415
01-02-2020,9308.060286,1.69E+11,50102814006
02-02-2020,9363.224207,1.70E+11,48307978234
03-02-2020,9338.416632,1.70E+11,55025402184
04-02-2020,9308.912702,1.69E+11,56824765308
05-02-2020,9179.959281,1.67E+11,55377658456
06-02-2020,9592.183874,1.75E+11,65675565621
07-02-2020,9744.636578,1.77E+11,71141695218
08-02-2020,9799.448456,1.78E+11,69495711756
09-02-2020,9890.701658,1.80E+11,71561797135
10-02-2020,10148.37972,1.85E+11,78110955305
11-02-2020,9890.121224,1.80E+11,81406687324
12-02-2020,10226.92577,1.86E+11,38930644712
13-02-2020,10328.89757,1.88E+11,45456624048
14-02-2020,10221.26031,1.86E+11,54151236618
15-02-2020,10320.15714,1.88E+11,50206573483
16-02-2020,9894.136124,1.80E+11,51460340289
17-02-2020,9943.673603,1.81E+11,42364906261
18-02-2020,9723.605026,1.77E+11,48517591137
19-02-2020,10133.81742,1.85E+11,54648014950
20-02-2020,9618.409248,1.75E+11,50502739124
21-02-2020,9608.169181,1.75E+11,53579139401
22-02-2020,9673.0118,1.77E+11,37678167401
23-02-2020,9658.606058,1.76E+11,32555342237
24-02-2020,9946.716123,1.81E+11,38743680759
25-02-2020,9670.960806,1.76E+11,41928789500
26-02-2020,9345.342702,1.70E+11,39441760776
27-02-2020,8801.657129,1.61E+11,45140119230
28-02-2020,8781.175282,1.60E+11,43045469001
29-02-2020,8717.331431,1.59E+11,41297721067
01-03-2020,8552.989119,1.56E+11,33291626663
02-03-2020,8567.802249,1.56E+11,34310775733
03-03-2020,8905.876104,1.63E+11,59776629743
04-03-2020,8756.718577,1.60E+11,68336042797
05-03-2020,8758.646993,1.60E+11,38832067217
06-03-2020,9038.870323,1.65E+11,38122635173
07-03-2020,9135.845066,1.67E+11,41388087588
08-03-2020,8902.20195,1.63E+11,36764763103
09-03-2020,8041.365538,1.47E+11,39132209138
10-03-2020,7921.332007,1.45E+11,45678665163
11-03-2020,7906.731529,1.44E+11,40882213634
12-03-2020,7935.52204,1.45E+11,38689036553
13-03-2020,5142.990459,93092131087,50009548492
14-03-2020,5542.819542,1.01E+11,74329688818
15-03-2020,5214.189112,95216478865,36054625747
16-03-2020,5397.933357,98632587514,32985693210
17-03-2020,5032.501351,91962797384,44034438468
18-03-2020,5389.415775,98079756007,36007089254
19-03-2020,5376.280748,98259998309,37618067230
20-03-2020,6170.2006,1.13E+11,48056214948
21-03-2020,6195.603505,1.13E+11,50936770688
22-03-2020,6145.770891,1.12E+11,40189198131
23-03-2020,5859.64743,1.07E+11,37255748385
24-03-2020,6456.347486,1.18E+11,45578824448
25-03-2020,6730.173782,1.23E+11,45846522059
26-03-2020,6695.900618,1.22E+11,42082295491
27-03-2020,6765.562079,1.24E+11,34840544710
28-03-2020,6397.826328,1.17E+11,32910551599
29-03-2020,6255.000399,1.14E+11,35231848359
30-03-2020,5915.337155,1.09E+11,25923471292
31-03-2020,6403.141236,1.17E+11,34907149978
01-04-2020,6421.705414,1.18E+11,32287674952
02-04-2020,6640.797666,1.21E+11,35886963978
03-04-2020,6807.897018,1.25E+11,47638672294
04-04-2020,6732.852018,1.23E+11,39867535857
05-04-2020,6859.424924,1.26E+11,35009177102
06-04-2020,6788.048273,1.24E+11,31885662165
07-04-2020,7297.635558,1.33E+11,45370138561
08-04-2020,7196.782202,1.32E+11,43386074291
09-04-2020,7342.291601,1.35E+11,38922547593
10-04-2020,7294.488875,1.34E+11,34921486435
11-04-2020,6864.694257,1.26E+11,37828011011
12-04-2020,6878.781213,1.26E+11,30280054180
13-04-2020,6913.158787,1.27E+11,34544392366
14-04-2020,6857.538538,1.26E+11,38062368291
15-04-2020,6860.178536,1.26E+11,33837365577
16-04-2020,6629.431738,1.21E+11,29692916171
17-04-2020,7059.926225,1.29E+11,45752002264
18-04-2020,7035.261504,1.29E+11,31701906840
19-04-2020,7242.510929,1.33E+11,30035235468
20-04-2020,7127.51195,1.31E+11,29714765522
21-04-2020,6856.456278,1.26E+11,35276609104
22-04-2020,6842.038598,1.25E+11,30093303601
23-04-2020,7109.995291,1.30E+11,30819547915
24-04-2020,7382.793144,1.35E+11,41032858925
25-04-2020,7495.393587,1.37E+11,33233126913
26-04-2020,7538.557687,1.38E+11,31610167152
27-04-2020,7683.867415,1.41E+11,33760863612
28-04-2020,7774.281554,1.43E+11,35205525352
29-04-2020,7758.230255,1.42E+11,32855687797
30-04-2020,8744.430287,1.60E+11,60399592066
01-05-2020,8610.635804,1.58E+11,65838312160
02-05-2020,8824.818414,1.62E+11,44773967198
03-05-2020,8966.307015,1.65E+11,39177855720
04-05-2020,8888.671913,1.63E+11,45617019157
05-05-2020,8884.407814,1.62E+11,44698213713
06-05-2020,9003.240558,1.65E+11,43436234292
07-05-2020,9144.68704,1.68E+11,48538811467
08-05-2020,9959.166416,1.83E+11,61712313965
09-05-2020,9821.811315,1.80E+11,50955646313
10-05-2020,9566.777187,1.76E+11,46706541180
11-05-2020,8752.617088,1.61E+11,61704475185
12-05-2020,8604.751591,1.58E+11,57996080837
13-05-2020,8788.466749,1.61E+11,39515455756
14-05-2020,9283.086013,1.71E+11,44239951917
15-05-2020,9796.494527,1.79E+11,52076585311
16-05-2020,9309.295359,1.71E+11,44866846516
17-05-2020,9375.297108,1.72E+11,34146492788
18-05-2020,9666.327193,1.77E+11,35650032954
19-05-2020,9708.439859,1.78E+11,38922896810
20-05-2020,9760.198937,1.79E+11,37077538115
21-05-2020,9526.507593,1.75E+11,34829170075
22-05-2020,9059.962507,1.67E+11,35965016694
23-05-2020,9131.767275,1.68E+11,27700943120
24-05-2020,9170.361064,1.69E+11,26159735072
25-05-2020,8731.848526,1.61E+11,29437505507
26-05-2020,8883.69177,1.63E+11,29130957734
27-05-2020,8839.130663,1.63E+11,26860828303
28-05-2020,9174.118564,1.69E+11,28916177010
29-05-2020,9546.045635,1.76E+11,31771100326
30-05-2020,9427.120373,1.73E+11,28880265575
31-05-2020,9662.705873,1.78E+11,30231487422
01-06-2020,9466.961781,1.74E+11,27396663221
02-06-2020,10167.93069,1.87E+11,33702539854
03-06-2020,9515.243859,1.75E+11,36841150779
04-06-2020,9645.227869,1.77E+11,25222025159
05-06-2020,9776.202992,1.80E+11,24903069188
06-06-2020,9636.965527,1.77E+11,23447982002
07-06-2020,9662.858709,1.78E+11,19374357195
08-06-2020,9738.603357,1.79E+11,23856639265
09-06-2020,9773.029513,1.80E+11,21154971285
10-06-2020,9767.005317,1.80E+11,22844271951
11-06-2020,9874.898682,1.82E+11,24398738300
12-06-2020,9325.996856,1.72E+11,31225155445
13-06-2020,9469.533298,1.74E+11,23601462338
14-06-2020,9469.473456,1.74E+11,19693461097
15-06-2020,9345.960908,1.72E+11,18836155989
16-06-2020,9431.719262,1.74E+11,29160908897
17-06-2020,9524.926617,1.75E+11,26391020757
18-06-2020,9463.361414,1.74E+11,23643218251
19-06-2020,9399.767217,1.73E+11,20601074386
20-06-2020,9312.780104,1.71E+11,23738525502
21-06-2020,9360.247968,1.72E+11,19774464253
22-06-2020,9298.360829,1.71E+11,18986237382
23-06-2020,9678.683209,1.78E+11,24768621257
24-06-2020,9624.684292,1.77E+11,17756804210
25-06-2020,9288.061774,1.71E+11,23183760292
26-06-2020,9258.667161,1.70E+11,23499175984
27-06-2020,9166.48636,1.69E+11,22429204011
28-06-2020,9013.905565,1.66E+11,21515626881
29-06-2020,9139.903276,1.68E+11,19665935217
30-06-2020,9185.166541,1.69E+11,19754459583
01-07-2020,9149.721997,1.69E+11,19741435780
02-07-2020,9230.672999,1.70E+11,20005031554
03-07-2020,9094.318072,1.68E+11,19379463385
04-07-2020,9071.385043,1.67E+11,17420495829
05-07-2020,9132.90837,1.68E+11,16643732673
06-07-2020,9087.407313,1.67E+11,17324463886
07-07-2020,9342.376493,1.72E+11,21987059042
08-07-2020,9253.63098,1.71E+11,18945747769
09-07-2020,9432.172516,1.74E+11,20708592426
10-07-2020,9235.716302,1.70E+11,19480413474
11-07-2020,9282.913639,1.71E+11,18224423468
12-07-2020,9234.314675,1.70E+11,16167064476
13-07-2020,9297.479636,1.71E+11,17173962880
14-07-2020,9240.76252,1.70E+11,18245667827
15-07-2020,9247.060696,1.70E+11,19147263017
16-07-2020,9203.371435,1.70E+11,16565948995
17-07-2020,9136.483376,1.68E+11,18760484380
18-07-2020,9156.276583,1.69E+11,16500659022
19-07-2020,9168.402737,1.69E+11,15638459043
20-07-2020,9202.61584,1.70E+11,16085385662
21-07-2020,9163.159655,1.69E+11,17080393205
22-07-2020,9384.379752,1.73E+11,20048075731
23-07-2020,9514.304988,1.75E+11,19702428931
24-07-2020,9589.817719,1.77E+11,26966148756
25-07-2020,9535.938796,1.76E+11,35810926085
26-07-2020,9691.825139,1.79E+11,36726067828
27-07-2020,9925.751397,1.83E+11,19713211085
28-07-2020,10962.25848,2.02E+11,34694788844
29-07-2020,10904.91653,2.01E+11,27637575180
30-07-2020,11093.61224,2.05E+11,23642111784
31-07-2020,11116.30716,2.05E+11,22265381996
01-08-2020,11325.55153,2.09E+11,22329797905
02-08-2020,11812.09431,2.18E+11,26198946496
03-08-2020,11066.30624,2.04E+11,27584591853
04-08-2020,11230.90776,2.07E+11,20583344057
05-08-2020,11181.91751,2.07E+11,20527193171
06-08-2020,11719.26352,2.16E+11,22359870185
07-08-2020,11768.12774,2.17E+11,21793317051
08-08-2020,11571.48798,2.14E+11,21624736673
09-08-2020,11739.13101,2.17E+11,17286825185
10-08-2020,11682.85147,2.16E+11,17051550191
11-08-2020,11862.93801,2.19E+11,24145919191
12-08-2020,11398.67106,2.11E+11,24448699831
13-08-2020,11579.86795,2.14E+11,22803776235
14-08-2020,11817.16404,2.17E+11,24755770184
15-08-2020,11777.39132,2.17E+11,21650925952
16-08-2020,11864.90581,2.19E+11,21285690553
17-08-2020,11901.77649,2.20E+11,19209711614
18-08-2020,12272.46581,2.27E+11,25481896191
19-08-2020,11949.61097,2.21E+11,24825715159
20-08-2020,11733.27897,2.17E+11,23384200656
21-08-2020,11861.83658,2.19E+11,20353349055
22-08-2020,11515.1243,2.13E+11,23406354443
23-08-2020,11676.38531,2.16E+11,19572783954
24-08-2020,11647.92812,2.15E+11,18467219109
25-08-2020,11758.82812,2.17E+11,20061559392
26-08-2020,11350.75347,2.10E+11,23423332919
27-08-2020,11465.00256,2.12E+11,20869928786
28-08-2020,11300.39836,2.09E+11,21595917446
29-08-2020,11519.11839,2.13E+11,19271253871
30-08-2020,11481.48182,2.12E+11,18415439614
31-08-2020,11701.00401,2.16E+11,19909556667
01-09-2020,11672.3241,2.16E+11,21077276618
02-09-2020,11895.22535,2.21E+11,25232603062
03-09-2020,11418.25476,2.11E+11,26038738389
04-09-2020,10197.45982,1.88E+11,49411126241
05-09-2020,10484.47039,1.94E+11,27623487077
06-09-2020,10177.78972,1.88E+11,56430042199
07-09-2020,10260.01773,1.90E+11,28801019507
08-09-2020,10359.44522,1.92E+11,26560146962
09-09-2020,10125.01496,1.87E+11,47780699209
10-09-2020,10230.1547,1.89E+11,21357083446
11-09-2020,10342.15939,1.91E+11,77545788531
12-09-2020,10378.22304,1.92E+11,20796810116
13-09-2020,10439.38467,1.93E+11,19955498078
14-09-2020,10328.86607,1.91E+11,21057424433
15-09-2020,10661.09624,1.97E+11,23526143436
16-09-2020,10787.58021,1.99E+11,23802088944
17-09-2020,10952.24997,2.03E+11,24459086809
18-09-2020,10937.9964,2.02E+11,23547167125
19-09-2020,10927.15031,2.02E+11,20681771888
20-09-2020,11083.99836,2.05E+11,18334274060
21-09-2020,10923.32667,2.02E+11,20161733907
22-09-2020,10439.52249,1.94E+11,23757059692
23-09-2020,10527.58785,1.95E+11,19866578109
24-09-2020,10223.78411,1.89E+11,19981974722
25-09-2020,10726.53008,1.99E+11,21348447554
26-09-2020,10681.99385,1.98E+11,19119761059
27-09-2020,10743.19288,1.99E+11,16886146730
28-09-2020,10765.30052,1.99E+11,17639951628
29-09-2020,10672.02854,1.98E+11,19869963340
30-09-2020,10837.51659,2.01E+11,18308943801
01-10-2020,10770.88135,1.99E+11,18558607663
02-10-2020,10627.97606,1.97E+11,20889752500
03-10-2020,10572.67484,1.96E+11,21258724984
04-10-2020,10546.65626,1.95E+11,16039831145
05-10-2020,10670.70081,1.97E+11,16029160488
06-10-2020,10784.9494,2.00E+11,17853484006
07-10-2020,10605.95779,1.96E+11,19419734685
08-10-2020,10668.01101,1.98E+11,17222472600
09-10-2020,10888.66655,2.02E+11,19767968267
10-10-2020,11063.25239,2.05E+11,19254933802
11-10-2020,11286.54194,2.09E+11,19496631246
12-10-2020,11377.81488,2.11E+11,16270141990
13-10-2020,11543.18376,2.14E+11,20957733314
14-10-2020,11426.10554,2.12E+11,19556025069
15-10-2020,11435.57244,2.12E+11,20441486195
16-10-2020,11495.585,2.13E+11,20511481707
17-10-2020,11319.09779,2.10E+11,20436703034
18-10-2020,11365.81413,2.10E+11,15650920221
19-10-2020,11495.89998,2.13E+11,15569792414
20-10-2020,11752.14686,2.17E+11,18121468516
21-10-2020,11908.70892,2.20E+11,21431994056
22-10-2020,12806.43573,2.37E+11,29314287990
23-10-2020,12951.04406,2.40E+11,25070864647
24-10-2020,12928.0723,2.40E+11,21379873278
25-10-2020,13106.04602,2.43E+11,19302801175
26-10-2020,13021.41084,2.41E+11,18998745579
27-10-2020,13060.79221,2.42E+11,21507619986
28-10-2020,13655.18542,2.53E+11,23918511528
29-10-2020,13282.99935,2.46E+11,26825856788
30-10-2020,13441.8785,2.50E+11,22860841954
31-10-2020,13537.17427,2.51E+11,23482756915
01-11-2020,13778.63764,2.55E+11,22691200479
02-11-2020,13720.36147,2.54E+11,19771957708
03-11-2020,13558.3618,2.51E+11,22630851230
04-11-2020,13989.97636,2.59E+11,22602862338
05-11-2020,14101.71605,2.61E+11,25857225138
06-11-2020,15553.3317,2.88E+11,36313255719
07-11-2020,15548.31215,2.89E+11,34523587705
08-11-2020,14818.45891,2.75E+11,30369855795
09-11-2020,15496.31615,2.87E+11,24082570972
10-11-2020,15335.3422,2.84E+11,29501754043
11-11-2020,15278.70966,2.83E+11,21918753733
12-11-2020,15686.90599,2.91E+11,23990613793
13-11-2020,16265.14925,3.02E+11,28001128791
14-11-2020,16326.81488,3.03E+11,24826304420
15-11-2020,16095.56151,2.98E+11,22096608221
16-11-2020,15984.67378,2.96E+11,19184714603
17-11-2020,16714.40386,3.10E+11,24606359052
18-11-2020,17651.82043,3.27E+11,31572384446
19-11-2020,17829.93496,3.31E+11,40089857655
20-11-2020,17819.75743,3.31E+11,30586797552
21-11-2020,18628.81349,3.46E+11,28731271104
22-11-2020,18689.52866,3.47E+11,31201880852
23-11-2020,18390.61184,3.42E+11,33010231294
24-11-2020,18360.6933,3.41E+11,33389683851
25-11-2020,19091.52418,3.54E+11,49429532567
26-11-2020,18753.28892,3.48E+11,32146102840
27-11-2020,17138.02951,3.18E+11,48738957777
28-11-2020,17140.27555,3.18E+11,30680336583
29-11-2020,17718.97283,3.29E+11,24501260966
30-11-2020,18169.95421,3.36E+11,23940328529
01-12-2020,19609.52144,3.64E+11,36160827241
02-12-2020,18857.41737,3.50E+11,38614628144
03-12-2020,19208.39819,3.57E+11,28923102075
04-12-2020,19435.20485,3.61E+11,24342606871
05-12-2020,18711.22655,3.48E+11,26369871383
06-12-2020,19139.11158,3.55E+11,23333284386
07-12-2020,19325.55412,3.59E+11,21832193873
08-12-2020,19198.80649,3.57E+11,22034483384
09-12-2020,18336.51458,3.40E+11,26799991796
10-12-2020,18564.98646,3.45E+11,29806757749
11-12-2020,18262.05838,3.40E+11,24092658534
12-12-2020,18058.02734,3.35E+11,26080197328
13-12-2020,18807.0954,3.49E+11,21918803314
14-12-2020,19151.13442,3.56E+11,23550581096
15-12-2020,19259.97047,3.58E+11,21638023120
16-12-2020,19432.36246,3.61E+11,24173322660
17-12-2020,21317.66214,3.96E+11,39062639738
18-12-2020,22805.65581,4.24E+11,60693764159
19-12-2020,23120.57055,4.29E+11,37000188847
20-12-2020,23863.85484,4.43E+11,35252972900
21-12-2020,23518.31842,4.37E+11,32907758818
22-12-2020,22840.99171,4.24E+11,38423396405
23-12-2020,23794.7933,4.42E+11,38733771616
24-12-2020,23308.12723,4.33E+11,42917744240
25-12-2020,23760.28705,4.42E+11,36826373659
26-12-2020,24671.10771,4.58E+11,36622874230
27-12-2020,26476.13014,4.92E+11,41995154623
28-12-2020,26423.22879,4.93E+11,56654980596
29-12-2020,27125.38412,5.04E+11,42186521237
30-12-2020,27424.53895,5.10E+11,38081840206
31-12-2020,28837.28853,5.36E+11,43341140482
01-01-2021,29022.4184,5.39E+11,43503516563
02-01-2021,29352.12679,5.46E+11,34089717988
03-01-2021,32163.82494,5.98E+11,57273436641
